stamp,access_id,other_manager,investment_discretion,put_call,security_class,ssh_prn_amt_type,acceptance_stamp,market_value,ssh_prn_amt,voting_authority_sole,voting_authority_shared,voting_authority_none,cik,conformed_submission_type,conformed_period_of_report,filed_as_of_date,date_of_change,effectiveness_date,fiscal_year_end,close,is_shifted_price,id
2018-02-13 16:07:06,0001140361-18-007086,,SOLE,,STOCK,SH,2018-02-13 16:07:06,252000.0,3745.0,3499.0,0.0,246.0,883961,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,,67.42,False,82764.0
2018-02-14 06:59:25,0000873630-18-000001,13,DFND,,STOCK,SH,2018-02-14 06:59:25,338000.0,36900.0,0.0,0.0,36900.0,873630,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,9.13,False,10925215.0
2018-05-15 11:50:18,0001056973-18-000010,,SOLE,,STOCK,SH,2018-05-15 11:50:18,29472000.0,105000.0,105000.0,0.0,0.0,1056973,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,280.69,False,60537.0
2018-02-08 11:23:05,0001007280-18-000001,,SOLE,,STOCK,SH,2018-02-08 11:23:05,10434000.0,146787.0,146787.0,0.0,0.0,1007280,13F-HR,2017-12-31 00:00:00,2018-02-08 00:00:00,2018-02-08 00:00:00,2018-02-08 00:00:00,1231.0,71.08,False,53732.0
2018-11-09 10:21:02,0001171200-18-000237,,SOLE,,STOCK,SH,2018-11-09 10:21:02,183054000.0,1567911.0,1527839.0,0.0,40072.0,1106129,13F-HR,2018-09-30 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,1231.0,116.75,False,78130.0
2018-02-01 15:13:21,0001398344-18-001368,,SOLE,,STOCK,SH,2018-02-01 15:13:21,576000.0,9500.0,0.0,0.0,9500.0,1659171,13F-HR,2017-12-31 00:00:00,2018-02-01 00:00:00,2018-02-01 00:00:00,2018-02-01 00:00:00,1231.0,60.67,False,81183.0
2018-08-14 10:14:00,0001085146-18-002071,,SOLE,,,SH,2018-08-14 10:14:00,3312000.0,64352.0,64352.0,0.0,0.0,1462245,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,51.345,False,37634.0
2018-08-14 10:20:40,0001062993-18-003344,,SOLE,,,SH,2018-08-14 10:20:40,145850000.0,129838.0,129838.0,0.0,0.0,944388,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,,1115.65,False,11131355.0
2018-11-14 12:39:33,0000950123-18-011726,1,DFND,,,SH,2018-11-14 12:39:33,192000.0,3240.0,3240.0,0.0,0.0,35527,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,59.3,False,11014148.0
2018-05-10 13:10:15,0000038777-18-000171,4,DFND,,STOCK,SH,2018-05-10 13:10:15,28037000.0,1947035.0,1947035.0,0.0,0.0,38777,13F-HR,2018-03-31 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,930.0,14.4,False,13813.0
2018-11-13 12:10:56,0001085146-18-002609,10,DFND,,STOCK,SH,2018-11-13 12:10:56,10921000.0,179250.0,179250.0,0.0,0.0,1716774,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,60.92,False,68423.0
2018-07-23 16:45:57,0001546989-18-000004,0,SOLE,,STOCK,SH,2018-07-23 16:45:57,47000.0,343.0,343.0,0.0,0.0,1546989,13F-HR,2018-06-30 00:00:00,2018-07-23 00:00:00,2018-07-23 00:00:00,2018-07-23 00:00:00,1231.0,134.14,False,7309.0
2018-02-14 11:34:51,0000914208-18-000216,"1,15",DFND,,STOCK,SH,2018-02-14 11:34:51,4000.0,290.0,0.0,290.0,0.0,914208,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,14.53,False,26340.0
2018-01-11 16:19:26,0001420506-18-000007,1,SOLE,,STOCK,SH,2018-01-11 16:19:26,231000.0,1779.0,0.0,0.0,1779.0,1541666,13F-HR,2017-12-31 00:00:00,2018-01-11 00:00:00,2018-01-11 00:00:00,2018-01-11 00:00:00,1231.0,129.65,False,56480.0
2018-11-14 14:56:50,0001567619-18-006175,21,DFND,,STOCK,SH,2018-11-14 14:56:50,2146000.0,11889.0,11889.0,0.0,0.0,1000275,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1031.0,180.5,False,50827.0
2018-02-09 17:10:47,0000950123-18-001290,1,SOLE,,STOCK,SH,2018-02-09 17:10:47,150000.0,17096.0,17096.0,0.0,0.0,5272,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,8.76,False,40138.0
2018-08-14 23:00:00,0001694584-18-000005,,SOLE,,STOCK,SH,2018-08-13 17:51:26,10472000.0,101080.0,101080.0,0.0,0.0,1694584,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-13 00:00:00,2018-08-14 00:00:00,1231.0,103.6,False,88031.0
2018-02-14 17:35:56,0000950123-18-002511,,DFND,,,SH,2018-02-14 17:35:56,66000.0,31916.0,0.0,31916.0,0.0,1610520,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,2.08,False,11175743.0
2018-08-14 13:05:00,0001633275-18-000008,0,SOLE,,STOCK,SH,2018-08-14 13:05:00,1347000.0,18500.0,18500.0,0.0,0.0,1633275,13F-HR/A,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,72.82,False,23775.0
2018-02-13 12:50:06,0001033505-18-000004,,SOLE,,STOCK,SH,2018-02-13 12:50:06,681000.0,2672.0,2672.0,0.0,0.0,1033505,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,1231.0,254.76,False,30655.0
2018-05-11 17:15:32,0000950123-18-004974,1,DFND,Put,STOCK,SH,2018-05-11 17:15:32,594000.0,144100.0,144100.0,0.0,0.0,1423053,13F-HR,2018-03-31 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,1231.0,4.12,False,52170.0
2018-07-19 11:36:58,0000909012-18-000091,0,SOLE,,ETF,SH,2018-07-19 11:36:58,104000.0,2786.0,2786.0,0.0,0.0,1567784,13F-HR,2018-06-30 00:00:00,2018-07-19 00:00:00,2018-07-19 00:00:00,2018-07-19 00:00:00,1231.0,37.53,False,10814535.0
2018-11-08 13:56:06,0001062993-18-004445,"1,2",SOLE,,STOCK,SH,2018-11-08 13:56:06,48642000.0,529871.0,529871.0,0.0,0.0,790502,13F-HR,2018-09-30 00:00:00,2018-11-08 00:00:00,2018-11-08 00:00:00,2018-11-08 00:00:00,930.0,91.8,False,69744.0
2018-05-14 12:56:44,0001725547-18-000015,,SOLE,,STOCK,SH,2018-05-14 12:56:44,2134000.0,9875.0,9875.0,0.0,0.0,1704642,13F-HR,2018-03-31 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,1231.0,216.08,False,2099.0
2018-01-17 10:06:10,0001144204-18-002357,,SOLE,,STOCK,SH,2018-01-17 10:06:10,290000.0,4300.0,0.0,0.0,0.0,1041283,13F-HR,2017-12-31 00:00:00,2018-01-17 00:00:00,2018-01-17 00:00:00,2018-01-17 00:00:00,,67.39,False,68423.0
2018-02-09 14:10:12,0001533964-18-000002,2,DFND,,,SH,2018-02-09 14:10:12,15522000.0,121065.0,121065.0,0.0,0.0,1533964,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,128.21,False,11012965.0
2018-02-13 08:23:12,0001085146-18-000601,,SOLE,,STOCK,SH,2018-02-13 08:23:12,425000.0,2200.0,2200.0,0.0,0.0,1390202,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,1231.0,193.19,False,80967.0
2018-08-14 16:37:01,0001318757-18-000004,0,SOLE,,,SH,2018-08-14 16:37:01,2226000.0,142508.0,142508.0,0.0,0.0,1318757,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,930.0,15.62,False,11129199.0
2018-07-06 10:40:26,0001038661-18-000003,,SOLE,,,SH,2018-07-06 10:40:26,482000.0,6458.0,6458.0,0.0,0.0,1038661,13F-HR,2018-06-30 00:00:00,2018-07-06 00:00:00,2018-07-06 00:00:00,2018-07-06 00:00:00,1231.0,,False,79649.0
2018-05-15 23:00:00,0001144204-18-028331,,SOLE,,STOCK,SH,2018-05-14 19:30:45,2628000.0,29690.0,0.0,0.0,29690.0,1697490,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-14 00:00:00,2018-05-15 00:00:00,1231.0,91.27,False,46692.0
2018-10-29 11:31:10,0001388028-18-000005,,SOLE,,STOCK,SH,2018-10-29 11:31:10,8392000.0,118312.0,25171.0,0.0,93141.0,1388028,13F-HR,2018-09-30 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,1231.0,70.93,False,60770.0
2018-08-14 13:04:10,0000019617-18-000153,5,DFND,,STOCK,SH,2018-08-14 13:04:10,4000.0,1100.0,0.0,0.0,1100.0,19617,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,3.76,False,39517.0
2018-02-15 23:00:00,0000950123-18-002543,1,DFND,,STOCK,SH,2018-02-14 18:42:19,438000.0,9662.0,0.0,9662.0,0.0,728618,13F-HR,2017-12-31 00:00:00,2018-02-15 00:00:00,2018-02-14 00:00:00,2018-02-15 00:00:00,1231.0,45.36,False,68524.0
2018-11-07 14:47:47,0001193805-18-001306,1,SOLE,,STOCK,SH,2018-11-07 14:47:47,323000.0,3500.0,0.0,3500.0,0.0,1055964,13F-HR,2018-09-30 00:00:00,2018-11-07 00:00:00,2018-11-07 00:00:00,2018-11-07 00:00:00,331.0,92.22,False,5376.0
2018-02-14 09:22:51,0000950123-18-002045,1,DFND,,STOCK,SH,2018-02-14 09:22:51,1201000.0,175800.0,175800.0,0.0,0.0,314984,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,6.83,False,84631.0
2018-10-18 10:04:30,0000049205-18-000004,,DFND,,STOCK,SH,2018-10-18 10:04:30,0.0,2500.0,0.0,0.0,2500.0,49205,13F-HR,2018-09-30 00:00:00,2018-10-18 00:00:00,2018-10-18 00:00:00,2018-10-18 00:00:00,1231.0,0.388,False,34220.0
2018-02-09 15:00:41,0000861177-18-000001,8.0,DFND,,,SH,2018-02-09 15:00:41,4178851.0,223947.0,44543.0,0.0,179404.0,861177,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,18.66,True,11108582.0
2018-08-08 11:39:48,0001085146-18-001892,,SOLE,,STOCK,SH,2018-08-08 11:39:48,1777000.0,23775.0,0.0,0.0,23775.0,1453526,13F-HR,2018-06-30 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,1208.0,74.74,False,22834.0
2018-11-14 14:52:51,0001037792-18-000023,,SOLE,,STOCK,SH,2018-11-14 14:52:51,4557000.0,46850.0,46850.0,0.0,0.0,1037792,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,97.27,False,55132.0
2018-06-13 08:47:21,0001734109-18-000002,0,SOLE,,STOCK,SH,2018-06-13 08:47:21,844599.0,3885.0,0.0,0.0,3885.0,1734109,13F-HR,2018-03-31 00:00:00,2018-06-13 00:00:00,2018-06-13 00:00:00,2018-06-13 00:00:00,1231.0,216.7,True,8831.0
2018-10-26 16:14:21,0001085146-18-002415,31,OTR,,STOCK,SH,2018-10-26 16:14:21,35000.0,760.0,0.0,760.0,0.0,1269119,13F-HR,2018-09-30 00:00:00,2018-10-26 00:00:00,2018-10-26 00:00:00,2018-10-26 00:00:00,1231.0,46.19,False,15031.0
2018-10-10 11:45:03,0001735605-18-000005,,SOLE,,,SH,2018-10-10 11:45:03,343000.0,6771.0,6771.0,0.0,0.0,1735605,13F-HR,2018-06-30 00:00:00,2018-10-10 00:00:00,2018-10-10 00:00:00,2018-10-10 00:00:00,1231.0,50.76,False,338976.0
2018-04-30 08:15:43,0001178913-18-001324,"2,",DFND,,STOCK,SH,2018-04-30 08:15:43,193000.0,570.0,570.0,0.0,0.0,1429390,13F-HR,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,1231.0,337.93,False,42761.0
2018-02-12 10:05:47,0001214659-18-001077,,SOLE,,,SH,2018-02-12 10:05:47,796000.0,6404.0,0.0,0.0,0.0,1730890,13F-HR,2017-12-31 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,1231.0,124.34,False,37585.0
2018-01-30 09:13:08,0001119254-18-000001,,SOLE,,STOCK,SH,2018-01-30 09:13:08,11022000.0,304308.0,304308.0,0.0,0.0,1119254,13F-HR,2017-12-31 00:00:00,2018-01-30 00:00:00,2018-01-30 00:00:00,2018-01-30 00:00:00,1231.0,36.22,False,55299.0
2018-05-08 14:02:30,0000036104-18-000012,001,DFND,,,SH,2018-05-08 14:02:30,1364000.0,9282.0,8334.0,0.0,948.0,36104,13F-HR,2018-03-31 00:00:00,2018-05-08 00:00:00,2018-05-08 00:00:00,2018-05-08 00:00:00,1231.0,146.92,False,79656.0
2018-05-08 14:53:04,0001409362-18-000004,0,SOLE,,ETF,SH,2018-05-08 14:53:04,1845000.0,24451.0,24451.0,0.0,0.0,1409362,13F-HR,2018-03-31 00:00:00,2018-05-08 00:00:00,2018-05-08 00:00:00,2018-05-08 00:00:00,1214.0,75.47,False,79637.0
2018-08-10 11:56:44,0001692038-18-000006,,SOLE,,STOCK,SH,2018-08-10 11:56:44,4097000.0,223911.0,0.0,41898.0,182013.0,1692038,13F-HR,2018-06-30 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,1231.0,18.3,False,10959710.0
2018-08-10 12:37:21,0001046192-18-000018,,DFND,,STOCK,SH,2018-08-10 12:37:21,25000.0,5100.0,5100.0,0.0,0.0,1046192,13F-HR,2018-06-30 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,1231.0,4.86,False,11078346.0
2018-02-09 17:30:05,0001566601-18-000001,,SOLE,,,SH,2018-02-09 17:30:05,22000.0,22000.0,0.0,0.0,0.0,1566601,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,,False,
2018-02-12 14:42:02,0000936944-18-000003,03,DFND,,STOCK,SH,2018-02-12 14:42:02,1776000.0,45062.0,45062.0,0.0,0.0,936944,13F-HR,2017-12-31 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,1231.0,39.41,False,24955.0
2018-05-11 13:48:16,0001534270-18-000004,0,SOLE,Call,,SH,2018-05-11 13:48:16,1000.0,600.0,600.0,0.0,0.0,1534270,13F-HR,2018-03-31 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,1231.0,77.94,False,16660.0
2018-11-14 16:12:05,0000895421-18-000603,10,DFND,,STOCK,SH,2018-11-14 16:12:05,1820000.0,29019.0,0.0,28671.0,348.0,895421,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,62.72,False,11578.0
2018-08-07 11:01:52,0001140361-18-035708,,SOLE,,STOCK,SH,2018-08-07 11:01:52,206000.0,2479.0,2479.0,0.0,0.0,1135439,13F-HR,2018-06-30 00:00:00,2018-08-07 00:00:00,2018-08-07 00:00:00,2018-08-07 00:00:00,1231.0,83.27,False,11150192.0
2018-11-08 09:40:44,0001104659-18-066867,1,OTR,,STOCK,SH,2018-11-08 09:40:44,34000.0,535.0,535.0,0.0,0.0,764038,13F-HR,2018-09-30 00:00:00,2018-11-08 00:00:00,2018-11-08 00:00:00,2018-11-08 00:00:00,1231.0,64.31,False,11176481.0
2018-11-14 23:00:00,0000861177-18-000009,7,SOLE,,STOCK,SH,2018-11-13 18:11:05,255420.0,10800.0,10800.0,0.0,0.0,861177,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-13 00:00:00,2018-11-14 00:00:00,1231.0,23.65,True,35768.0
2018-02-09 23:00:00,0001512026-18-000001,,SOLE,,STOCK,SH,2018-02-08 20:42:45,203000.0,2800.0,2800.0,0.0,0.0,1512026,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-08 00:00:00,2018-02-09 00:00:00,1231.0,72.5,False,11510.0
2018-02-14 18:13:31,0001389957-18-000003,"01, 02",DFND,Put,,SH,2018-02-14 18:13:31,2029000.0,89000.0,89000.0,0.0,0.0,1389957,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,,22.8,False,11001800.0
2018-02-01 14:44:19,0001398344-18-001366,,SOLE,,STOCK,SH,2018-02-01 14:44:19,659000.0,379.0,379.0,0.0,0.0,1542266,13F-HR,2017-12-31 00:00:00,2018-02-01 00:00:00,2018-02-01 00:00:00,2018-02-01 00:00:00,1231.0,1737.74,False,57056.0
2018-03-14 16:53:43,0001140361-18-013464,10,DFND,,ADR,SH,2018-03-14 16:53:43,449000.0,15478.0,15478.0,0.0,0.0,824468,13F-HR/A,2017-12-31 00:00:00,2018-03-14 00:00:00,2018-03-14 00:00:00,2018-03-14 00:00:00,,29.04,False,224179.0
2018-03-14 16:53:43,0001140361-18-013464,03,DFND,,STOCK,SH,2018-03-14 16:53:43,2788000.0,26397.0,26397.0,0.0,0.0,824468,13F-HR/A,2017-12-31 00:00:00,2018-03-14 00:00:00,2018-03-14 00:00:00,2018-03-14 00:00:00,,105.65,False,340710.0
2018-11-13 08:53:38,0001085146-18-002593,,SOLE,,STOCK,SH,2018-11-13 08:53:38,62069000.0,446152.0,446152.0,0.0,0.0,884546,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,,139.12,False,36866.0
2018-11-13 14:02:10,0000728889-18-002026,,SOLE,,,SH,2018-11-13 14:02:10,398000.0,13336.0,13336.0,0.0,0.0,728889,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,29.83,False,17306.0
2018-11-14 23:00:00,0001398344-18-016447,1,DFND,,STOCK,SH,2018-11-13 17:58:54,1605000.0,32981.0,0.0,0.0,32981.0,1483801,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-13 00:00:00,2018-11-14 00:00:00,1231.0,48.65,False,14316.0
2018-02-13 15:41:38,0001463217-18-000001,,SOLE,,,SH,2018-02-13 15:41:38,25000.0,25000.0,25000.0,0.0,0.0,1463217,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,1231.0,,False,
2018-05-14 11:59:21,0001140361-18-023201,1,OTR,,STOCK,SH,2018-05-14 11:59:21,595000.0,31181.0,0.0,31181.0,0.0,1542420,13F-HR,2018-03-31 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,1231.0,19.09,False,11165846.0
2018-02-05 11:55:52,0000036644-18-000001,,SOLE,,STOCK,SH,2018-02-05 11:55:52,4218000.0,27507.0,27507.0,0.0,0.0,36644,13F-HR,2017-12-31 00:00:00,2018-02-05 00:00:00,2018-02-05 00:00:00,2018-02-05 00:00:00,1231.0,153.36,False,33894.0
2018-08-13 15:05:31,0001144204-18-043948,,SOLE,,STOCK,SH,2018-08-13 15:05:31,266000.0,39241.0,8800.0,0.0,30441.0,902367,13F-HR,2018-06-30 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,1231.0,6.77,False,69929.0
2018-10-17 09:40:38,0001580642-18-004919,,SOLE,,STOCK,SH,2018-10-17 09:40:38,3000.0,64.0,0.0,0.0,64.0,1749744,13F-HR,2018-09-30 00:00:00,2018-10-17 00:00:00,2018-10-17 00:00:00,2018-10-17 00:00:00,1231.0,42.18,False,18399.0
2018-02-02 13:01:33,0000748054-18-000004,1,DFND,,STOCK,SH,2018-02-02 13:01:33,683000.0,101295.0,101295.0,0.0,0.0,748054,13F-HR,2017-12-31 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,1231.0,6.74,False,10046.0
2018-02-14 12:37:23,0001341748-18-000002,1,SOLE,,STOCK,SH,2018-02-14 12:37:23,63000.0,848.0,848.0,0.0,0.0,1341748,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,74.64,False,25042.0
2018-11-02 14:53:55,0001525212-18-000004,,SOLE,,,SH,2018-11-02 14:53:55,243000.0,4500.0,4500.0,0.0,0.0,1525212,13F-HR,2018-09-30 00:00:00,2018-11-02 00:00:00,2018-11-02 00:00:00,2018-11-02 00:00:00,1231.0,53.94,False,10906881.0
2018-04-13 14:31:23,0001611518-18-000006,,SOLE,,ADR,SH,2018-04-13 14:31:23,425000.0,6346.0,6346.0,0.0,0.0,1611518,13F-HR/A,2017-12-31 00:00:00,2018-04-13 00:00:00,2018-04-13 00:00:00,2018-04-13 00:00:00,1213.0,66.99,False,10483.0
2018-02-15 08:20:30,0000092230-18-000014,,SOLE,,,SH,2018-02-15 08:20:30,156000.0,13970.0,13970.0,0.0,0.0,1383161,13F-HR,2017-12-31 00:00:00,2018-02-15 00:00:00,2018-02-15 00:00:00,2018-02-15 00:00:00,1231.0,11.19,False,11645.0
2018-01-22 12:58:14,0001140361-18-002686,,SOLE,,STOCK,SH,2018-01-22 12:58:14,4094000.0,148368.0,1550.0,146818.0,0.0,728083,13F-HR,2017-12-31 00:00:00,2018-01-22 00:00:00,2018-01-22 00:00:00,2018-01-22 00:00:00,1231.0,27.6,False,49052.0
2018-02-14 14:04:16,0000732812-18-000014,"1,2",DFND,,STOCK,SH,2018-02-14 14:04:16,1976000.0,23392.0,20800.0,0.0,0.0,1065350,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,630.0,84.46,False,42487.0
2018-10-22 15:33:15,0000764112-18-000006,0,SOLE,,STOCK,SH,2018-10-22 15:33:15,11239000.0,217765.0,217765.0,0.0,0.0,764112,13F-HR,2018-09-30 00:00:00,2018-10-22 00:00:00,2018-10-22 00:00:00,,1231.0,51.61,False,10925296.0
2018-01-16 13:14:59,0001706457-18-000001,0,SOLE,,STOCK,SH,2018-01-16 13:14:59,9000.0,540.0,540.0,0.0,0.0,1706457,13F-HR,2017-12-31 00:00:00,2018-01-16 00:00:00,2018-01-16 00:00:00,2018-01-16 00:00:00,1231.0,17.45,False,29629.0
2018-05-15 11:49:49,0001140361-18-023670,,SOLE,,,SH,2018-05-15 11:49:49,0.0,1.0,1.0,0.0,0.0,1521001,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,12.33,False,10933023.0
2018-02-08 14:39:30,0001162170-18-000001,0,DFND,,STOCK,SH,2018-02-08 14:39:30,214000.0,61.0,5.0,0.0,56.0,1162170,13F-HR,2017-12-31 00:00:00,2018-02-08 00:00:00,2018-02-08 00:00:00,2018-02-08 00:00:00,,3508.22,False,49121.0
2018-08-14 09:19:52,0000950123-18-008576,1,DFND,,STOCK,SH,2018-08-14 09:19:52,18000.0,900.0,0.0,900.0,0.0,1610520,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,20.5,False,11178354.0
2018-10-09 11:10:05,0001082849-18-000004,0,SOLE,,STOCK,SH,2018-10-09 11:10:05,9766000.0,47145.0,46007.0,0.0,1138.0,1082849,13F-HR,2018-09-30 00:00:00,2018-10-09 00:00:00,2018-10-09 00:00:00,2018-10-09 00:00:00,,207.15,False,33775.0
2018-07-23 08:43:53,0001606587-18-000519,None,SOLE,,STOCK,SH,2018-07-23 08:43:53,20000.0,220.0,0.0,0.0,220.0,1723223,13F-HR,2018-06-30 00:00:00,2018-07-23 00:00:00,2018-07-23 00:00:00,2018-07-23 00:00:00,1231.0,95.18,False,74143.0
2018-02-09 13:11:48,0001580642-18-000780,3,DFND,,,SH,2018-02-09 13:11:48,535000.0,84434.0,0.0,0.0,84434.0,1373442,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,6.34,False,10971964.0
2018-02-08 13:47:43,0001606587-18-000151,NONE,SOLE,,,SH,2018-02-08 13:47:43,811000.0,9803.0,0.0,0.0,9803.0,1667146,13F-HR,2017-12-31 00:00:00,2018-02-08 00:00:00,2018-02-08 00:00:00,2018-02-08 00:00:00,131.0,82.68,False,68910.0
2018-02-14 17:35:56,0000950123-18-002511,,DFND,Call,STOCK,SH,2018-02-14 17:35:56,285376000.0,2395100.0,0.0,2395100.0,0.0,1610520,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,119.15,False,78130.0
2018-11-23 10:26:11,0000950123-18-012197,2.0,DFND,,STOCK,SH,2018-11-23 10:26:11,68000.0,4000.0,0.0,4000.0,0.0,102909,13F-HR/A,2018-09-30 00:00:00,2018-11-23 00:00:00,2018-11-23 00:00:00,2018-11-23 00:00:00,1231.0,17.03,False,11108969.0
2018-07-09 11:04:12,0000044365-18-000003,,OTR,,STOCK,SH,2018-07-09 11:04:12,6354000.0,81402.0,79802.0,0.0,1600.0,44365,13F-HR,2018-06-30 00:00:00,2018-07-09 00:00:00,2018-07-09 00:00:00,2018-07-09 00:00:00,1231.0,78.06,False,57508.0
2018-05-09 13:23:57,0001140361-18-022437,,SOLE,,STOCK,SH,2018-05-09 13:23:57,1780000.0,56551.0,56551.0,0.0,0.0,1021223,13F-HR,2018-03-31 00:00:00,2018-05-09 00:00:00,2018-05-09 00:00:00,2018-05-09 00:00:00,1231.0,31.47,False,12009.0
2018-07-31 14:42:04,0001580642-18-003605,,SOLE,,STOCK,SH,2018-07-31 14:42:04,17000.0,100.0,0.0,0.0,100.0,1535847,13F-HR,2018-06-30 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,1211.0,172.85,False,41257.0
2018-08-10 10:48:27,0000831001-18-000126,"5,8,11,27",DFND,,,SH,2018-08-10 10:48:27,502000.0,4942.0,4942.0,0.0,0.0,831001,13F-HR,2018-06-30 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,1231.0,101.62,False,79290.0
